Date,"Total Enabled Membership","Enabled Full Members","Enabled Guests","Daily active members","Daily members posting messages","Weekly active members","Weekly members posting messages","Messages in public channels","Messages in private channels","Messages in shared channels","Messages in DMs","Percent of messages, public channels","Percent of messages, private channels","Percent of messages, DMs","Percent of views, public channels","Percent of views, private channels","Percent of views, DMs","Total Full Members","Total Guests","Total Claimed Full Members","Total Claimed Guests","Total Members","Total Claimed Members","Files uploaded","Messages posted by members",Name,"Public channels, single-workspace","Messages posted","Messages posted by apps"
2018-07-09,0,0,0,12,2,30,9,0,0,0,15,0,0,1,0.5143,0,0.4857,63,0,63,0,63,63,0,15,0,15,18,1
2018-07-10,0,0,0,12,4,32,10,0,0,0,14,0,0,1,0.4571,0,0.5429,65,0,65,0,65,65,0,14,0,15,21,0
2018-07-11,0,0,0,18,5,32,11,5,0,0,21,0.1923,0,0.8077,0.6418,0,0.3582,65,0,65,0,65,65,0,26,0,15,27,0
2018-07-12,0,0,0,15,5,32,8,0,0,0,20,0,0,1,0.6667,0,0.3333,66,0,66,0,66,66,0,20,0,15,29,0
2018-07-13,0,0,0,9,1,29,7,0,0,0,2,0,0,1,0.9286,0,0.0714,66,0,66,0,66,66,0,2,0,15,11,0
2018-07-14,0,0,0,0,0,29,7,0,0,0,0,0,0,0,0,0,0,66,0,66,0,66,66,0,0,0,15,0,0
2018-07-15,0,0,0,1,0,29,7,0,0,0,0,0,0,0,1,0,0,66,0,66,0,66,66,0,0,0,15,0,0
2018-07-16,0,0,0,16,1,26,7,0,0,0,0,0,0,0,0.9167,0,0.0833,66,0,66,0,66,66,1,0,0,15,2,1
2018-07-17,0,0,0,16,6,26,8,1,0,0,71,0.0139,0,0.9861,0.2577,0,0.7423,66,0,66,0,66,66,2,72,0,15,74,0
2018-07-18,0,0,0,9,3,25,7,0,0,0,10,0,0,1,0.5263,0,0.4737,66,0,66,0,66,66,0,10,0,15,11,0
2018-07-19,0,0,0,20,5,24,8,3,0,0,9,0.25,0,0.75,0.8608,0,0.1392,66,0,66,0,66,66,1,12,0,15,28,2
2018-07-20,0,0,0,14,3,25,8,1,0,0,13,0.0714,0,0.9286,0.7174,0,0.2826,66,0,66,0,66,66,0,14,0,15,21,0
2018-07-21,0,0,0,0,0,25,8,0,0,0,0,0,0,0,0,0,0,66,0,66,0,66,66,0,0,0,15,0,0
2018-07-22,0,0,0,5,0,25,8,0,0,0,0,0,0,0,0.8333,0,0.1667,66,0,66,0,66,66,0,0,0,15,0,0
2018-07-23,0,0,0,21,3,30,8,1,0,0,3,0.25,0,0.75,0.75,0,0.25,67,0,67,0,67,67,0,4,0,16,8,1
2018-07-24,0,0,0,17,5,31,9,2,0,0,25,0.0741,0,0.9259,0.5862,0,0.4138,67,0,67,0,67,67,0,27,0,16,28,1
2018-07-25,0,0,0,21,8,31,10,4,0,0,24,0.1429,0,0.8571,0.7473,0,0.2527,67,0,67,0,67,67,4,28,0,16,32,0
2018-07-26,0,0,0,21,6,33,10,4,0,0,28,0.125,0,0.875,0.5479,0,0.4521,67,0,67,0,67,67,0,32,0,16,33,0
2018-07-27,0,0,0,15,7,33,10,3,0,0,18,0.1429,0,0.8571,0.6346,0,0.3654,67,0,67,0,67,67,0,21,0,16,23,0
2018-07-28,0,0,0,3,0,34,10,0,0,0,0,0,0,0,0.8333,0,0.1667,67,0,67,0,67,67,0,0,0,16,0,0
2018-07-29,0,0,0,2,0,34,10,0,0,0,0,0,0,0,1,0,0,67,0,67,0,67,67,0,0,0,16,0,0
2018-07-30,0,0,0,23,9,37,13,9,0,0,15,0.375,0,0.625,0.8105,0,0.1895,69,0,69,0,69,69,0,24,0,16,32,2
2018-07-31,0,0,0,16,6,38,13,12,0,0,17,0.4138,0,0.5862,0.7288,0,0.2712,69,0,69,0,69,69,0,29,0,16,30,0
2018-08-01,0,0,0,15,3,35,13,6,0,0,1,0.8571,0,0.1429,0.9111,0,0.0889,69,0,69,0,69,69,0,7,0,16,9,0
2018-08-02,0,0,0,18,3,34,11,5,0,0,4,0.5556,0,0.4444,0.9063,0,0.0938,69,0,69,0,69,69,0,9,0,16,16,0
2018-08-03,0,0,0,13,2,33,11,0,0,0,35,0,0,1,0.3654,0,0.6346,69,0,69,0,69,69,0,35,0,16,37,0
2018-08-04,0,0,0,2,0,32,11,0,0,0,0,0,0,0,1,0,0,69,0,69,0,69,69,0,0,0,16,0,0
2018-08-05,0,0,0,2,0,32,11,0,0,0,0,0,0,0,1,0,0,69,0,69,0,69,69,0,0,0,16,0,0
2018-08-06,0,0,0,19,4,28,8,0,0,0,9,0,0,1,0.641,0,0.359,70,0,70,0,70,70,0,9,0,16,10,1
2018-08-07,0,0,0,14,2,27,5,2,0,0,21,0.087,0,0.913,0.5385,0,0.4615,71,0,71,0,71,71,0,23,0,16,23,0
2018-08-08,0,0,0,9,3,27,5,0,0,0,9,0,0,1,0.5556,0,0.4444,71,0,71,0,71,71,0,9,0,16,9,0
2018-08-09,0,0,0,18,8,26,8,23,0,0,50,0.3151,0,0.6849,0.7151,0,0.2849,71,0,71,0,71,71,5,73,0,16,83,5
2018-08-10,0,0,0,18,5,27,9,9,0,0,9,0.5,0,0.5,0.8308,0,0.1692,71,0,71,0,71,71,0,18,0,16,20,1
2018-08-11,0,0,0,5,0,27,9,0,0,0,0,0,0,0,1,0,0,71,0,71,0,71,71,0,0,0,16,1,1
2018-08-12,0,0,0,2,0,27,9,0,0,0,0,0,0,0,1,0,0,71,0,71,0,71,71,0,0,0,16,0,0
2018-08-13,0,0,0,13,6,26,9,0,0,0,21,0,0,1,0.56,0,0.44,71,0,71,0,71,71,0,21,0,16,22,1
2018-08-15,0,0,0,10,6,32,13,0,0,0,17,0,0,1,0.4,0,0.6,72,0,72,0,72,72,0,17,0,16,17,0
2018-08-16,0,0,0,15,8,32,13,3,0,0,39,0.0714,0,0.9286,0.3974,0,0.6026,72,0,72,0,72,72,0,42,0,16,45,3
2018-08-17,0,0,0,12,2,33,13,0,0,0,5,0,0,1,0.6316,0,0.3684,74,0,74,0,74,74,0,5,0,16,8,1
2018-08-18,0,0,0,1,1,31,13,0,0,0,2,0,0,1,0,0,1,74,0,74,0,74,74,0,2,0,16,2,0
2018-08-19,0,0,0,1,1,32,13,0,0,0,2,0,0,1,1,0,0,74,0,74,0,74,74,0,2,0,16,2,0
2018-08-20,0,0,0,11,4,29,13,1,0,0,12,0.0769,0,0.9231,0.5417,0,0.4583,74,0,74,0,74,74,0,13,0,16,14,1
2018-08-21,0,0,0,20,8,29,14,2,0,0,61,0.0317,0,0.9683,0.537,0,0.463,74,0,74,0,74,74,0,63,0,16,66,1
2018-08-22,0,0,0,14,9,27,14,1,0,0,74,0.0133,0,0.9867,0.2791,0,0.7209,74,0,74,0,74,74,0,75,0,16,77,2
2018-08-23,0,0,0,19,8,26,13,7,0,0,69,0.0921,0,0.9079,0.604,0,0.396,74,0,74,0,74,74,0,76,0,16,81,5
2018-08-24,0,0,0,20,8,27,13,6,0,0,53,0.1017,0,0.8983,0.4382,0,0.5618,74,0,74,0,74,74,0,59,0,16,60,1
2018-08-25,0,0,0,8,4,27,13,1,0,0,11,0.0833,0,0.9167,0.3158,0,0.6842,74,0,74,0,74,74,0,12,0,16,13,1
2018-08-26,0,0,0,1,1,27,13,0,0,0,1,0,0,1,0.5,0,0.5,74,0,74,0,74,74,0,1,0,16,2,1
2018-08-27,0,0,0,13,4,28,13,0,0,0,42,0,0,1,0.2708,0,0.7292,75,0,75,0,75,75,0,42,0,16,43,0
2018-08-28,0,0,0,7,5,27,11,0,0,0,63,0,0,1,0.0455,0,0.9545,75,0,75,0,75,75,0,63,0,16,63,0
2018-08-29,0,0,0,16,6,27,10,7,0,0,36,0.1628,0,0.8372,0.6143,0,0.3857,75,0,75,0,75,75,0,43,0,16,56,13
2018-08-30,0,0,0,30,9,37,10,16,0,0,84,0.16,0,0.84,0.6131,0,0.3869,75,0,75,0,75,75,0,100,0,16,103,3
2018-08-31,0,0,0,20,5,37,10,3,0,0,13,0.1875,0,0.8125,0.8254,0,0.1746,75,0,75,0,75,75,0,16,0,16,23,7
2018-09-01,0,0,0,4,1,37,9,0,0,0,2,0,0,1,1,0,0,73,0,73,0,73,73,0,2,0,16,2,0
2018-09-02,0,0,0,0,0,37,9,0,0,0,0,0,0,0,0,0,0,73,0,73,0,73,73,0,0,0,16,0,0
2018-09-03,0,0,0,1,0,36,9,0,0,0,0,0,0,0,1,0,0,73,0,73,0,73,73,0,0,0,16,0,0
2018-09-04,0,0,0,22,6,38,9,10,0,0,20,0.3333,0,0.6667,0.7397,0,0.2603,73,0,73,0,73,73,0,30,0,16,36,1
2018-09-05,0,0,0,12,3,40,10,0,0,0,4,0,0,1,0.64,0,0.36,74,0,74,0,74,74,0,4,0,16,10,2
2018-09-06,0,0,0,24,7,39,11,10,0,0,5,0.6667,0,0.3333,0.9339,0,0.0661,74,0,74,0,74,74,3,15,0,16,26,8
2018-09-07,0,0,0,25,9,37,12,5,4,0,185,0.0258,0.0206,0.9536,0.4345,0.0207,0.5448,74,0,74,0,74,74,1,194,0,16,208,13
2018-09-08,0,0,0,10,4,37,13,0,4,0,10,0,0.2857,0.7143,0.4242,0.2121,0.3636,74,0,74,0,74,74,0,14,0,16,22,0
2018-09-09,0,0,0,3,0,37,13,0,0,0,0,0,0,0,0.8333,0,0.1667,74,0,74,0,74,74,0,0,0,16,0,0
2018-09-10,0,0,0,22,7,40,14,0,6,0,66,0,0.0833,0.9167,0.5089,0.0804,0.4107,74,0,74,0,74,74,0,72,0,16,77,3
2018-09-11,0,0,0,17,6,39,14,0,1,0,73,0,0.0135,0.9865,0.4024,0.061,0.5366,74,0,74,0,74,74,0,74,0,16,82,2
2018-09-12,0,0,0,14,6,37,13,2,0,0,14,0.125,0,0.875,0.6452,0.0968,0.2581,74,0,74,0,74,74,0,16,0,16,21,2
2018-09-13,0,0,0,25,9,37,12,4,1,0,9,0.2857,0.0714,0.6429,0.8611,0.0417,0.0972,74,0,74,0,74,74,0,14,0,16,28,14
2018-09-14,0,0,0,13,8,35,11,1,1,0,54,0.0179,0.0179,0.9643,0.2877,0.0685,0.6438,74,0,74,0,74,74,1,56,0,16,63,2
2018-09-15,0,0,0,2,1,34,11,0,0,0,4,0,0,1,0.5,0,0.5,74,0,74,0,74,74,0,4,0,16,8,0
2018-09-16,0,0,0,2,1,34,11,0,0,0,1,0,0,1,0.8,0,0.2,74,0,74,0,74,74,0,1,0,16,9,4
2018-09-17,0,0,0,16,4,34,11,0,0,0,139,0,0,1,0.2109,0.0068,0.7823,74,0,74,0,74,74,1,139,0,16,146,3
2018-09-18,0,0,0,13,9,35,11,0,8,0,87,0,0.0842,0.9158,0.1638,0.0948,0.7414,75,0,75,0,75,75,0,95,0,16,98,1
2018-09-19,0,0,0,21,6,36,11,2,1,0,43,0.0435,0.0217,0.9348,0.3974,0.0128,0.5897,75,0,75,0,75,75,0,46,0,16,48,1
2018-09-20,0,0,0,17,6,34,11,0,1,0,23,0,0.0417,0.9583,0.5098,0.0784,0.4118,75,0,75,0,75,75,0,24,0,16,30,5
2018-09-21,0,0,0,6,2,33,11,0,0,0,5,0,0,1,0.5833,0,0.4167,75,0,75,0,75,75,0,5,0,16,5,0
2018-09-22,0,0,0,3,2,33,11,0,0,0,5,0,0,1,0,0,1,75,0,75,0,75,75,0,5,0,16,5,0
2018-09-23,0,0,0,0,0,33,10,0,0,0,0,0,0,0,0,0,0,75,0,75,0,75,75,0,0,0,16,1,1
2018-09-24,0,0,0,25,11,37,14,4,8,0,97,0.0367,0.0734,0.8899,0.4302,0.0349,0.5349,76,0,76,0,76,76,6,109,0,16,122,2
2018-09-25,0,0,0,23,9,38,13,53,5,0,102,0.3313,0.0313,0.6375,0.466,0.0052,0.5288,76,0,76,0,76,76,1,160,0,16,161,0
2018-09-26,0,0,0,19,11,37,16,6,0,0,68,0.0811,0,0.9189,0.3548,0.0081,0.6371,76,0,76,0,76,76,0,74,0,16,80,5
2018-09-27,0,0,0,16,8,34,16,2,0,0,59,0.0328,0,0.9672,0.4176,0.0769,0.5055,76,0,76,0,76,76,0,61,0,17,88,11
2018-09-28,0,0,0,21,11,37,20,17,0,0,46,0.2698,0,0.7302,0.6117,0,0.3883,75,0,75,0,75,75,0,63,0,17,69,4
2018-09-29,0,0,0,1,0,38,20,0,0,0,0,0,0,0,1,0,0,75,0,75,0,75,75,0,0,0,17,2,0
2018-09-30,0,0,0,1,1,38,20,0,0,0,2,0,0,1,0,0,1,75,0,75,0,75,75,0,2,0,17,2,0
2018-10-01,0,0,0,30,9,40,16,4,0,0,81,0.0471,0,0.9529,0.4928,0.0507,0.4565,75,0,75,0,75,75,1,85,0,17,90,1
2018-10-02,0,0,0,27,10,40,18,3,0,0,43,0.0652,0,0.9348,0.4375,0,0.5625,76,0,76,0,76,76,1,46,0,17,49,0
2018-10-03,0,0,0,25,10,41,19,7,2,0,43,0.1346,0.0385,0.8269,0.6457,0.0157,0.3386,76,0,76,0,76,76,3,52,0,17,62,7
2018-10-04,0,0,0,32,7,43,20,20,0,0,13,0.6061,0,0.3939,0.7957,0.0054,0.1989,76,0,76,0,76,76,0,33,0,14,101,5
2018-10-05,0,0,0,19,6,46,19,1,0,0,12,0.0769,0,0.9231,0.5714,0,0.4286,78,0,78,0,78,78,0,13,0,14,17,0
2018-10-06,0,0,0,5,0,45,19,0,0,0,0,0,0,0,0.6923,0,0.3077,78,0,78,0,78,78,0,0,0,14,0,0
2018-10-07,0,0,0,2,0,46,19,0,0,0,0,0,0,0,0.5,0,0.5,78,0,78,0,78,78,0,0,0,14,0,0
2018-10-08,0,0,0,17,9,46,19,5,0,0,41,0.1087,0,0.8913,0.4648,0.0141,0.5211,78,0,78,0,78,78,0,46,0,14,48,2
2018-10-09,0,0,0,33,9,50,18,33,0,0,86,0.2773,0,0.7227,0.5324,0.0278,0.4398,78,0,78,0,78,78,0,119,0,13,201,4
2018-10-10,0,0,0,28,9,50,15,4,0,0,44,0.0833,0,0.9167,0.7007,0,0.2993,79,0,79,0,79,79,1,48,0,13,56,3
2018-10-11,0,0,0,19,7,48,13,2,0,0,12,0.1429,0,0.8571,0.7213,0,0.2787,79,0,79,0,79,79,1,14,0,13,17,2
2018-10-12,0,0,0,18,5,45,14,9,0,0,2,0.8182,0,0.1818,0.9692,0,0.0308,79,0,79,0,79,79,0,11,0,13,12,1
2018-10-13,0,0,0,8,3,45,14,0,0,0,2,0,0,1,0.8333,0,0.1667,79,0,79,0,79,79,0,2,0,14,4,0
2018-10-14,0,0,0,1,0,45,14,0,0,0,0,0,0,0,0.5,0,0.5,79,0,79,0,79,79,0,0,0,14,0,0
2018-10-15,0,0,0,25,8,45,13,5,1,0,87,0.0538,0.0108,0.9355,0.5033,0.0132,0.4834,79,0,79,0,79,79,0,93,0,14,98,4
2018-10-16,0,0,0,26,10,39,14,38,0,0,48,0.4419,0,0.5581,0.741,0,0.259,79,0,79,0,79,79,0,86,0,14,91,4
2018-10-17,0,0,0,20,10,37,14,13,0,0,80,0.1398,0,0.8602,0.3901,0.0213,0.5887,79,0,79,0,79,79,0,93,0,14,99,4
2018-10-18,0,0,0,18,10,38,14,0,0,0,89,0,0,1,0.3043,0,0.6957,79,0,79,0,79,79,0,89,0,14,93,4
2018-10-19,0,0,0,22,10,41,14,1,0,0,22,0.0435,0,0.9565,0.6629,0.0337,0.3034,79,0,79,0,79,79,0,23,0,14,34,8
2018-10-20,0,0,0,4,2,41,14,0,0,0,2,0,0,1,0.5,0,0.5,79,0,79,0,79,79,0,2,0,14,2,0
2018-10-21,0,0,0,3,0,41,14,0,0,0,0,0,0,0,1,0,0,79,0,79,0,79,79,0,0,0,14,0,0
2018-10-22,0,0,0,25,9,40,15,0,0,0,115,0,0,1,0.4206,0.0079,0.5714,79,0,79,0,79,79,0,115,0,14,118,3
2018-10-23,0,0,0,24,14,38,18,4,0,0,60,0.0625,0,0.9375,0.4271,0,0.5729,79,0,79,0,79,79,2,64,0,14,68,0
2018-10-24,0,0,0,23,9,39,18,1,0,0,114,0.0087,0,0.9913,0.2162,0,0.7838,79,0,79,0,79,79,0,115,0,14,115,0
2018-10-25,0,0,0,28,11,42,19,2,7,0,85,0.0213,0.0745,0.9043,0.2734,0.0719,0.6547,80,0,80,0,80,80,1,94,0,14,100,1
2018-10-26,0,0,0,30,12,41,20,4,2,0,110,0.0345,0.0172,0.9483,0.3333,0.0383,0.6284,81,0,81,0,81,81,0,116,0,14,128,6
2018-10-27,0,0,0,8,1,42,20,0,0,0,1,0,0,1,0.5833,0.0833,0.3333,81,0,81,0,81,81,0,1,0,14,2,0
2018-10-28,0,0,0,4,0,43,20,0,0,0,0,0,0,0,0.8333,0,0.1667,81,0,81,0,81,81,0,0,0,14,0,0
2018-10-29,0,0,0,33,13,45,21,8,5,0,95,0.0741,0.0463,0.8796,0.5673,0.0048,0.4279,81,0,81,0,81,81,5,108,0,14,123,8
2018-10-30,0,0,0,27,14,45,19,3,4,0,71,0.0385,0.0513,0.9103,0.5085,0.0855,0.406,81,0,81,0,81,81,2,78,0,14,107,17
2018-10-31,0,0,0,27,12,44,19,1,18,0,54,0.0137,0.2466,0.7397,0.4969,0.1288,0.3742,81,0,81,0,81,81,0,73,0,14,90,12
2018-11-01,0,0,0,26,12,43,21,3,6,0,118,0.0236,0.0472,0.9291,0.3333,0.0601,0.6066,82,0,82,0,82,82,4,127,0,14,139,6
2018-11-02,0,0,0,21,6,45,21,1,36,0,15,0.0192,0.6923,0.2885,0.3854,0.3958,0.2188,83,0,83,0,83,83,0,52,0,14,64,9
2018-11-03,0,0,0,2,0,44,21,0,0,0,0,0,0,0,0.6667,0.3333,0,83,0,83,0,83,83,0,0,0,14,0,0
2018-11-04,0,0,0,3,0,43,21,0,0,0,0,0,0,0,1,0,0,83,0,83,0,83,83,0,0,0,14,0,0
2018-11-05,0,0,0,22,8,38,19,0,1,0,29,0,0.0333,0.9667,0.6024,0.012,0.3855,83,0,83,0,83,83,1,30,0,14,37,6
2018-11-06,0,0,0,21,9,38,19,19,1,0,36,0.3393,0.0179,0.6429,0.6842,0.0175,0.2982,83,0,83,0,83,83,0,56,0,14,57,1
2018-11-07,0,0,0,31,7,43,21,7,0,0,9,0.4375,0,0.5625,0.8812,0.0594,0.0594,83,0,83,0,83,83,0,16,0,14,18,2
2018-11-08,0,0,0,32,13,42,19,2,2,0,53,0.0351,0.0351,0.9298,0.5714,0.068,0.3605,83,0,83,0,83,83,0,57,0,14,75,14
2018-11-09,0,0,0,22,6,42,18,1,1,0,36,0.0263,0.0263,0.9474,0.3881,0.1045,0.5075,84,0,84,0,84,84,0,38,0,14,45,4
2018-11-10,0,0,0,3,0,42,18,0,0,0,0,0,0,0,1,0,0,84,0,84,0,84,84,0,0,0,14,0,0
2018-11-11,0,0,0,5,1,42,19,1,0,0,0,1,0,0,0.8333,0,0.1667,84,0,84,0,84,84,0,1,0,14,1,0
2018-11-12,0,0,0,5,0,42,19,0,0,0,0,0,0,0,1,0,0,84,0,84,0,84,84,0,0,0,14,2,2
2018-11-13,0,0,0,26,10,42,18,2,31,0,37,0.0286,0.4429,0.5286,0.4846,0.2308,0.2846,84,0,84,0,84,84,1,70,0,14,75,2
2018-11-14,0,0,0,28,10,43,17,2,12,0,68,0.0244,0.1463,0.8293,0.4388,0.1367,0.4245,84,0,84,0,84,84,0,82,0,14,84,2
2018-11-15,0,0,0,26,13,42,16,15,2,0,47,0.2344,0.0313,0.7344,0.6496,0.0657,0.2847,86,0,86,0,86,86,0,64,0,14,72,3
2018-11-16,0,0,0,19,9,40,18,1,50,0,12,0.0159,0.7937,0.1905,0.2459,0.6557,0.0984,87,0,87,0,87,87,0,63,0,14,64,0
2018-11-18,0,0,0,2,1,40,17,0,1,0,0,0,1,0,1,0,0,87,0,87,0,87,87,0,1,0,14,1,0
2018-11-19,0,0,0,22,8,41,17,0,18,0,16,0,0.5294,0.4706,0.3636,0.3182,0.3182,87,0,87,0,87,87,0,34,0,14,34,0
2018-11-20,0,0,0,34,10,41,18,14,43,0,60,0.1197,0.3675,0.5128,0.6954,0.1291,0.1755,87,0,87,0,87,87,4,117,0,11,135,0
2018-11-21,0,0,0,23,11,41,19,4,32,0,66,0.0392,0.3137,0.6471,0.4056,0.2378,0.3566,88,0,88,0,88,88,1,102,0,11,107,1
2018-11-22,0,0,0,11,4,42,16,0,5,0,24,0,0.1724,0.8276,0.1515,0.1212,0.7273,88,0,88,0,88,88,0,29,0,11,29,0
2018-11-23,0,0,0,6,3,41,14,0,5,0,16,0,0.2381,0.7619,0.0833,0.3333,0.5833,88,0,88,0,88,88,0,21,0,11,21,0
2018-11-24,0,0,0,3,2,41,14,0,4,0,3,0,0.5714,0.4286,0,0.2,0.8,88,0,88,0,88,88,0,7,0,11,7,0
2018-11-25,0,0,0,3,1,41,14,0,1,0,0,0,1,0,0.25,0.75,0,88,0,88,0,88,88,0,1,0,11,1,0
2018-11-26,0,0,0,21,10,41,14,1,7,0,110,0.0085,0.0593,0.9322,0.3247,0.0714,0.6039,88,0,88,0,88,88,0,118,0,11,125,6
2018-11-27,0,0,0,34,16,43,21,5,18,0,154,0.0282,0.1017,0.8701,0.3759,0.0489,0.5752,94,0,94,0,94,94,0,177,0,11,192,0
2018-11-28,0,0,0,26,10,46,20,2,4,0,77,0.0241,0.0482,0.9277,0.31,0.08,0.61,95,0,95,0,95,95,1,83,0,11,85,0
2018-11-29,0,0,0,25,7,46,20,0,3,0,23,0,0.1154,0.8846,0.6067,0.1798,0.2135,95,0,95,0,95,95,0,26,0,11,31,4
2018-11-30,0,0,0,14,8,46,21,5,8,0,17,0.1667,0.2667,0.5667,0.4107,0.3214,0.2679,95,0,95,0,95,95,0,30,0,11,32,2
2018-12-01,0,0,0,4,0,47,21,0,0,0,0,0,0,0,0.7778,0.1111,0.1111,95,0,95,0,95,95,0,0,0,11,0,0
2018-12-02,0,0,0,2,0,47,21,0,0,0,0,0,0,0,0.8333,0,0.1667,95,0,95,0,95,95,0,0,0,11,0,0
2018-12-03,0,0,0,17,7,47,20,4,19,0,60,0.0482,0.2289,0.7229,0.3119,0.1651,0.5229,96,0,96,0,96,96,0,83,0,11,84,0
2018-12-04,0,0,0,22,10,45,18,6,9,0,26,0.1463,0.2195,0.6341,0.7267,0.1133,0.16,96,0,96,0,96,96,0,41,0,11,46,4
2018-12-05,0,0,0,44,12,51,20,16,17,0,120,0.1046,0.1111,0.7843,0.5155,0.0997,0.3849,97,0,97,0,97,97,0,153,0,11,163,2
2018-12-06,0,0,0,38,9,56,22,0,26,0,76,0,0.2549,0.7451,0.5225,0.1348,0.3427,99,0,99,0,99,99,0,102,0,11,111,4
2018-12-07,0,0,0,48,16,58,26,6,33,0,90,0.0465,0.2558,0.6977,0.5422,0.1205,0.3373,100,0,100,0,100,100,0,129,0,11,133,1
2018-12-08,0,0,0,12,3,58,26,0,1,0,3,0,0.25,0.75,0.76,0.08,0.16,100,0,100,0,100,100,0,4,0,11,5,1
2018-12-09,0,0,0,6,2,59,26,0,3,0,0,0,1,0,0.5333,0.4667,0,100,0,100,0,100,100,0,3,0,11,3,0
2018-12-10,0,0,0,24,8,60,26,1,6,0,125,0.0076,0.0455,0.947,0.3109,0.0933,0.5959,100,0,100,0,100,100,0,132,0,11,136,3
2018-12-11,0,0,0,28,11,62,23,4,49,0,58,0.036,0.4414,0.5225,0.4035,0.3216,0.2749,102,0,102,0,102,102,1,111,0,11,120,5
2018-12-12,0,0,0,26,10,61,21,1,6,0,111,0.0085,0.0508,0.9407,0.3621,0.0632,0.5747,103,0,103,0,103,103,3,118,0,11,128,2
2018-12-13,0,0,0,22,9,58,20,1,2,0,114,0.0085,0.0171,0.9744,0.2643,0.0143,0.7214,104,0,104,0,104,104,6,117,0,11,128,3
2018-12-14,0,0,0,20,5,48,15,1,6,0,79,0.0116,0.0698,0.9186,0.3113,0.0566,0.6321,104,0,104,0,104,104,1,86,0,11,89,2
2018-12-15,0,0,0,4,2,46,14,0,1,0,4,0,0.2,0.8,0.4,0.1,0.5,104,0,104,0,104,104,0,5,0,11,5,0
2018-12-16,0,0,0,2,1,44,14,0,1,0,0,0,1,0,0.5,0.5,0,104,0,104,0,104,104,0,1,0,11,1,0
2018-12-17,0,0,0,27,11,43,15,2,19,0,54,0.0267,0.2533,0.72,0.4511,0.188,0.3609,105,0,105,0,105,105,0,75,0,11,84,5
2018-12-18,0,0,0,25,9,42,14,2,32,0,73,0.0187,0.2991,0.6822,0.2734,0.2578,0.4688,105,0,105,0,105,105,2,107,0,11,114,3
2018-12-19,0,0,0,26,11,42,17,2,24,0,14,0.05,0.6,0.35,0.5109,0.3043,0.1848,105,0,105,0,105,105,0,40,0,11,43,1
2018-12-20,0,0,0,39,11,49,19,8,11,0,29,0.1667,0.2292,0.6042,0.7688,0.0968,0.1344,106,0,106,0,106,106,8,48,0,11,61,4
2018-12-21,0,0,0,25,6,54,20,3,46,0,10,0.0508,0.7797,0.1695,0.6136,0.2955,0.0909,106,0,106,0,106,106,1,59,0,11,61,1
2018-12-22,0,0,0,5,1,54,20,0,1,0,0,0,1,0,0.875,0,0.125,106,0,106,0,106,106,0,1,0,11,1,0
2018-12-23,0,0,0,2,0,54,20,0,0,0,0,0,0,0,0.5,0.5,0,106,0,106,0,106,106,0,0,0,11,0,0
2018-12-24,0,0,0,4,0,55,18,0,0,0,0,0,0,0,0.75,0,0.25,107,0,107,0,107,107,0,0,0,11,3,1
2018-12-25,0,0,0,3,0,52,16,0,0,0,0,0,0,0,1,0,0,107,0,107,0,107,107,0,0,0,11,1,1
2018-12-26,0,0,0,14,2,53,12,1,0,0,1,0.5,0,0.5,0.9091,0.0606,0.0303,107,0,107,0,107,107,0,2,0,11,2,0
2018-12-27,0,0,0,13,3,35,8,7,0,0,9,0.4375,0,0.5625,0.7778,0.0222,0.2,107,0,107,0,107,107,0,16,0,11,20,4
2018-12-28,0,0,0,13,2,29,6,2,0,0,7,0.2222,0,0.7778,0.7742,0,0.2258,107,0,107,0,107,107,0,9,0,11,10,1
2018-12-29,0,0,0,5,1,27,6,2,0,0,0,1,0,0,1,0,0,107,0,107,0,107,107,0,2,0,11,3,1
2018-12-30,0,0,0,3,0,27,6,0,0,0,0,0,0,0,1,0,0,107,0,107,0,107,107,0,0,0,11,1,1
2018-12-31,0,0,0,8,2,28,6,0,0,0,6,0,0,1,0.6471,0,0.3529,107,0,107,0,107,107,0,6,0,11,7,1
2019-01-01,0,0,0,6,0,29,6,0,0,0,0,0,0,0,1,0,0,107,0,107,0,107,107,0,0,0,11,0,0
2019-01-02,0,0,0,15,2,30,6,0,5,0,13,0,0.2778,0.7222,0.5676,0.1892,0.2432,108,0,108,0,108,108,1,18,0,11,19,0
2019-01-03,0,0,0,12,8,34,9,0,2,0,18,0,0.1,0.9,0.3409,0.2273,0.4318,109,0,109,0,109,109,0,20,0,11,22,1
2019-01-04,0,0,0,40,10,48,12,2,58,0,25,0.0235,0.6824,0.2941,0.4188,0.3875,0.1938,111,0,111,0,111,111,0,85,0,11,94,3
2019-01-05,0,0,0,15,2,49,12,0,2,0,1,0,0.6667,0.3333,0.6786,0.25,0.0714,111,0,111,0,111,111,0,3,0,11,3,0
2019-01-06,0,0,0,2,1,49,12,0,0,0,1,0,0,1,0.2,0,0.8,111,0,111,0,111,111,0,1,0,11,1,0
2019-01-07,0,0,0,35,16,57,18,5,9,0,115,0.0388,0.0698,0.8915,0.345,0.048,0.607,112,0,112,0,112,112,0,129,0,11,138,3
2019-01-08,0,0,0,29,9,60,19,1,1,0,41,0.0233,0.0233,0.9535,0.45,0.025,0.525,113,0,113,0,113,113,4,43,0,11,50,2
